t,x,y,z,ex,ey,ez,eox,eoy,eoz,tau1,tau2,tau3,tau4,tau5,tau6,tau7,ax,ay,az
0.1480000000000001,0.5544994780317353,-6.5943841295819e-34,0.6245024294875894,0.0,-4.276423536147513e-49,0.0,0.0,0.0,0.0,-9.638569360669802e-46,-25.22183385089383,-9.64016720338415e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-3.48444444732912e-93,7.047130150145732e-95,-1.0716170623715057e-93
0.1490000000000001,0.5544994780317353,-6.5943841295819e-34,0.6245024294875894,0.0,-4.276423536147513e-49,0.0,0.0,0.0,0.0,-9.664401575735783e-46,-25.22183385089383,-9.666026474356875e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-3.5493414693330294e-93,7.178402110112647e-95,-1.0915756942776362e-93
0.1500000000000001,0.5544994780317353,-6.5943841295819e-34,0.6245024294875894,0.0,-4.276423536147513e-49,0.0,0.0,0.0,0.0,-9.68984428110443e-46,-25.22183385089383,-9.691496484800094e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-3.614993667961569e-93,7.311202016372238e-95,-1.1117665754851425e-93
0.1510000000000001,0.5544994780317353,-6.5943841295819e-34,0.6245024294875894,0.0,-4.276423536147513e-49,0.0,0.0,0.0,0.0,-9.714904568757484e-46,-25.22183385089383,-9.716584327276506e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-3.6814024495983835e-93,7.445532722167293e-95,-1.1321901385162224e-93
0.1520000000000001,0.5544994780317353,-6.5943841295819e-34,0.6245024294875894,0.0,-4.276423536147513e-49,0.0,0.0,0.0,0.0,-9.739589401457863e-46,-25.22183385089383,-9.741296965119435e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-3.7485691792204156e-93,7.581396996962925e-95,-1.1528468031587308e-93
0.1530000000000001,0.5544994780317353,-6.5943841295819e-34,0.6245024294875894,0.0,-4.276423536147513e-49,0.0,0.0,0.0,0.0,-9.763905615104846e-46,-25.22183385089383,-9.765641234788201e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-3.81649518120978e-93,7.718797528087354e-95,-1.173736976715867e-93
0.1540000000000001,0.5544994780317353,-6.5943841295819e-34,0.6245024294875894,0.0,-4.276423536147513e-49,0.0,0.0,0.0,0.0,-9.787859921046346e-46,-25.22183385089383,-9.789623848180579e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-3.885181740158137e-93,7.857736922357548e-95,-1.1948610542535546e-93
0.1550000000000001,0.5544994780317353,-6.5943841295819e-34,0.6245024294875894,0.0,-4.276423536147513e-49,0.0,0.0,0.0,0.0,-9.811458908348988e-46,-25.22183385089383,-9.813251394903073e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-3.954630101663249e-93,7.998217707689082e-95,-1.216219418845417e-93
0.1560000000000001,0.5544994780317353,-6.5943841295819006e-34,0.6245024294875894,0.0,-5.131708243377016e-49,0.0,0.0,0.0,0.0,-9.645007076535943e-46,-25.22183385089383,-9.64682837500892e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-4.024841473117454e-93,8.140242334689688e-95,-1.2378124418152654e-93
0.1570000000000001,0.5544994780317353,-6.5943841295819006e-34,0.6245024294875894,0.0,-5.131708243377016e-49,0.0,0.0,0.0,0.0,-9.67128940126332e-46,-25.22183385089383,-9.673139759560315e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-4.094374854870368e-93,8.280897169272225e-95,-1.2591969534547624e-93
0.1580000000000001,0.5544994780317353,-6.5943841295819006e-34,0.6245024294875894,0.0,-5.131708243377016e-49,0.0,0.0,0.0,0.0,-9.697173967097952e-46,-25.22183385089383,-9.699053633728205e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-4.1646751532009565e-93,8.423103737285782e-95,-1.28081732493068e-93
0.1590000000000001,0.5544994780317353,-6.5943841295819006e-34,0.6245024294875894,0.0,-5.131708243377016e-49,0.0,0.0,0.0,0.0,-9.722668016775372e-46,-25.22183385089383,-9.724577240841252e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-4.235743579089781e-93,8.566864496522447e-95,-1.3026739286703766e-93
0.16000000000000011,0.5544994780317353,-6.5943841295819006e-34,0.6245024294875894,0.0,-5.131708243377016e-49,0.0,0.0,0.0,0.0,-9.747778661060826e-46,-25.22183385089383,-9.749717692247057e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-4.307581305609628e-93,8.712181828069047e-95,-1.3247671254429402e-93
0.16100000000000012,0.5544994780317353,-6.5943841295819006e-34,0.6245024294875894,0.0,-5.131708243377016e-49,0.0,0.0,0.0,0.0,-9.772512881154657e-46,-25.22183385089383,-9.774481969717735e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-4.380189468664808e-93,8.859058037801402e-95,-1.3470972645865528e-93
0.16200000000000012,0.5544994780317353,-6.5943841295819006e-34,0.6245024294875894,0.0,-5.131708243377016e-49,0.0,0.0,0.0,0.0,-9.796877531053866e-46,-25.22183385089383,-9.798876927811663e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-4.4535691677247835e-93,9.007495357867097e-95,-1.369664684234118e-93
0.16300000000000012,0.5544994780317353,-6.5943841295819006e-34,0.6245024294875894,0.0,-5.131708243377016e-49,0.0,0.0,0.0,0.0,-9.820879339870536e-46,-25.22183385089383,-9.822909296192103e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-4.5277214665517905e-93,9.157495948156148e-95,-1.3924697115370292e-93
0.16400000000000012,0.5544994780317353,-6.5943841295819006e-34,0.6245024294875894,0.0,-5.131708243377016e-49,0.0,0.0,0.0,0.0,-9.844524914108077e-46,-25.22183385089383,-9.84658568190363e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-4.602647393922088e-93,9.309061897758795e-95,-1.415512662886992e-93
0.16500000000000012,0.5544994780317353,-6.5943841295819006e-34,0.6245024294875894,0.0,-5.131708243377016e-49,0.0,0.0,0.0,0.0,-9.86782073989596e-46,-25.22183385089383,-9.869912571607043e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-4.678347944340551e-93,9.4621952264099e-95,-1.4387938441357875e-93
0.16600000000000012,0.5544994780317353,-6.5943841295819006e-34,0.6245024294875894,0.0,-5.131708243377016e-49,0.0,0.0,0.0,0.0,-9.890773185183684e-46,-25.22183385089383,-9.892896333773512e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-4.754824078748352e-93,9.61689788591935e-95,-1.4623135508129176e-93
0.16700000000000012,0.5544994780317353,-6.594384129581901e-34,0.6245024294875894,0.0,-5.986992950606518e-49,0.0,0.0,0.0,0.0,-9.723686532403839e-46,-25.22183385089383,-9.725841251347831e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-4.832076725223435e-93,9.773171761587916e-95,-1.48607206834103e-93
0.16800000000000012,0.5544994780317353,-6.594384129581901e-34,0.6245024294875894,0.0,-5.986992950606518e-49,0.0,0.0,0.0,0.0,-9.749345544075173e-46,-25.22183385089383,-9.751532082237284e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-4.9085277334218955e-93,9.927825857384192e-95,-1.509584047250697e-93
0.16900000000000012,0.5544994780317353,-6.594384129581901e-34,0.6245024294875894,0.0,-5.986992950606518e-49,0.0,0.0,0.0,0.0,-9.774618095508327e-46,-25.22183385089383,-9.776836702339395e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-4.985761020358401e-93,1.0084062818955295e-94,-1.5333366105136967e-93
0.17000000000000012,0.5544994780317353,-6.594384129581901e-34,0.6245024294875894,0.0,-5.986992950606518e-49,0.0,0.0,0.0,0.0,-9.799511223993071e-46,-25.22183385089383,-9.801762149520149e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-5.063777492689104e-93,1.0241884488281309e-94,-1.5573300369645505e-93
0.17100000000000012,0.5544994780317353,-6.594384129581901e-34,0.6245024294875894,0.0,-5.986992950606518e-49,0.0,0.0,0.0,0.0,-9.824031838589918e-46,-25.22183385089383,-9.8263153334058e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-5.142578024782145e-93,1.0401292641996121e-94,-1.5815645955078313e-93
0.17200000000000013,0.5544994780317353,-6.594384129581901e-34,0.6245024294875894,0.0,-5.986992950606518e-49,0.0,0.0,0.0,0.0,-9.848186722467335e-46,-25.22183385089383,-9.85050303772028e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-5.222163459366625e-93,1.0562288992699292e-94,-1.6060405453177485e-93
0.17300000000000013,0.5544994780317353,-6.594384129581901e-34,0.6245024294875894,0.0,-5.986992950606518e-49,0.0,0.0,0.0,0.0,-9.871982535196349e-46,-25.22183385089383,-9.874331922579976e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-5.302534608176828e-93,1.0724875190258299e-94,-1.630758136036275e-93
0.17400000000000013,0.5544994780317353,-6.594384129581901e-34,0.6245024294875894,0.0,-5.986992950606518e-49,0.0,0.0,0.0,0.0,-9.895425815003308e-46,-25.22183385089383,-9.89780852674669e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-5.3836922525913776e-93,1.0889052823100566e-94,-1.6557176079697163e-93
0.17500000000000013,0.5544994780317353,-6.594384129581901e-34,0.6245024294875894,0.0,-5.986992950606518e-49,0.0,0.0,0.0,0.0,-9.91852298098161e-46,-25.22183385089383,-9.920939269839546e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-5.465637144267018e-93,1.1054823419494669e-94,-1.6809191922836232e-93
0.17600000000000013,0.5544994780317353,-6.594384129581901e-34,0.6245024294875894,0.0,-5.986992950606518e-49,0.0,0.0,0.0,0.0,-9.941280335263078e-46,-25.22183385089383,-9.943730454506532e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-5.54837000576668e-93,1.1222188448819965e-94,-1.706363111195954e-93
0.17700000000000013,0.5544994780317353,-6.594384129581902e-34,0.6245024294875894,0.0,-6.842277657836021e-49,0.0,0.0,0.0,0.0,-9.774002095658872e-46,-25.22183385089383,-9.776486299065599e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-5.631891531181659e-93,1.1391149322824353e-94,-1.7320495781684168e-93
0.17800000000000013,0.5544994780317353,-6.594384129581902e-34,0.6245024294875894,0.0,-6.842277657836021e-49,0.0,0.0,0.0,0.0,-9.799472961240722e-46,-25.22183385089383,-9.801991497971707e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-5.714498637264776e-93,1.1558262386236968e-94,-1.7574548214695315e-93
0.17900000000000013,0.5544994780317353,-6.594384129581902e-34,0.6245024294875894,0.0,-6.842277657836021e-49,0.0,0.0,0.0,0.0,-9.824560745025332e-46,-25.22183385089383,-9.827113864823225e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-5.797901963702401e-93,1.1726986560256317e-94,-1.7831049367647342e-93
0.18000000000000013,0.5544994780317353,-6.594384129581902e-34,0.6245024294875894,0.0,-6.842277657836021e-49,0.0,0.0,0.0,0.0,-9.849272423140599e-46,-25.22183385089383,-9.851860376319142e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-5.882102155946665e-93,1.1897323158335793e-94,-1.8090001225570808e-93
0.18100000000000013,0.5544994780317353,-6.594384129581902e-34,0.6245024294875894,0.0,-6.842277657836021e-49,0.0,0.0,0.0,0.0,-9.873614844596624e-46,-25.22183385089383,-9.876237882030275e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-5.967099831944734e-93,1.2069273438250733e-94,-1.8351405688906667e-93
0.18200000000000013,0.5544994780317353,-6.594384129581902e-34,0.6245024294875894,0.0,-6.842277657836021e-49,0.0,0.0,0.0,0.0,-9.897594733602683e-46,-25.22183385089383,-9.900253106716418e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-6.052895582704036e-93,1.224283860324117e-94,-1.8615264575244678e-93
0.18300000000000013,0.5544994780317353,-6.594384129581902e-34,0.6245024294875894,0.0,-6.842277657836021e-49,0.0,0.0,0.0,0.0,-9.921218691841976e-46,-25.22183385089383,-9.923912652601282e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-6.139489972854173e-93,1.2418019803147862e-94,-1.8881579621051447e-93
0.18400000000000014,0.5544994780317353,-6.594384129581902e-34,0.6245024294875894,0.0,-6.842277657836021e-49,0.0,0.0,0.0,0.0,-9.9444932007049e-46,-25.22183385089383,-9.947223001605954e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-6.22688354120497e-93,1.2594818135540532e-94,-1.9150352483386736e-93
0.18500000000000014,0.5544994780317353,-6.594384129581902e-34,0.6245024294875894,0.0,-6.842277657836021e-49,0.0,0.0,0.0,0.0,-9.967424623481594e-46,-25.22183385089383,-9.970190517541618e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-6.31507680130052e-93,1.2773234646838e-94,-1.9421584741607343e-93
0.18600000000000014,0.5544994780317353,-6.594384129581902e-34,0.6245024294875894,0.0,-6.842277657836021e-49,0.0,0.0,0.0,0.0,-9.990019207514555e-46,-25.22183385089383,-9.99282144826234e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-6.404070241968735e-93,1.2953270333419307e-94,-1.9695277899057263e-93
0.18700000000000014,0.5544994780317353,-6.594384129581903e-34,0.6245024294875894,0.0,-7.697562365065523e-49,0.0,0.0,0.0,0.0,-9.82258111682105e-46,-25.22183385089383,-9.825419958287663e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-6.493864327866303e-93,1.3134926142725468e-94,-1.9971433384743573e-93
0.18800000000000014,0.5544994780317353,-6.594384129581903e-34,0.6245024294875894,0.0,-7.697562365065523e-49,0.0,0.0,0.0,0.0,-9.84789499765628e-46,-25.22183385089383,-9.850770689251585e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-6.582630918974952e-93,1.331450550480999e-94,-2.024442887779213e-93
0.18900000000000014,0.5544994780317353,-6.594384129581903e-34,0.6245024294875894,0.0,-7.697562365065523e-49,0.0,0.0,0.0,0.0,-9.68312664168904e-46,-25.22183385089383,-9.686039433400214e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-6.672207517257042e-93,1.3495723903930587e-94,-2.0519915491128756e-93
0.19000000000000014,0.5544994780317353,-6.594384129581903e-34,0.6245024294875894,0.0,-7.697562365065523e-49,0.0,0.0,0.0,0.0,-9.521359629147887e-46,-25.22183385089383,-9.524309766414575e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-6.7607413581929355e-93,1.3674834968865676e-94,-2.0792195172908152e-93
0.19100000000000014,0.5544994780317353,-6.594384129581903e-34,0.6245024294875894,0.0,-7.697562365065523e-49,0.0,0.0,0.0,0.0,-9.362539263201974e-46,-25.22183385089383,-9.365526986999108e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-6.8482301905341e-93,1.3851834118267319e-94,-2.1061260999616326e-93
0.19200000000000014,0.5544994780317353,-6.594384129581903e-34,0.6245024294875894,0.0,-7.697562365065523e-49,0.0,0.0,0.0,0.0,-9.206611844037079e-46,-25.22183385089383,-9.2096373909562e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-6.934672571480937e-93,1.4026718405206418e-94,-2.1327108534069724e-93
0.19300000000000014,0.5544994780317353,-6.594384129581903e-34,0.6245024294875894,0.0,-7.697562365065523e-49,0.0,0.0,0.0,0.0,-9.053524650680148e-46,-25.22183385089383,-9.05658825300923e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-7.020067824230092e-93,1.4199486431385342e-94,-2.1589735694854846e-93
0.19400000000000014,0.5544994780317353,-6.594384129581903e-34,0.6245024294875894,0.0,-7.697562365065523e-49,0.0,0.0,0.0,0.0,-8.903225923155138e-46,-25.22183385089383,-8.906327808956972e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-7.104415997296775e-93,1.437013826493658e-94,-2.1849142631226623e-93
0.19500000000000015,0.5544994780317353,-6.594384129581904e-34,0.6245024294875894,0.0,-8.552847072295026e-49,0.0,0.0,0.0,0.0,-8.565962875473354e-46,-25.22183385089383,-8.569103268662498e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-7.187717825543542e-93,1.4538675361669e-94,-2.2105331603255035e-93
0.19600000000000015,0.5544994780317353,-6.594384129581904e-34,0.6245024294875894,0.0,-8.552847072295026e-49,0.0,0.0,0.0,0.0,-8.424464241922289e-46,-25.22183385089383,-8.427643357226259e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-7.268053273966933e-93,1.4701215255034103e-94,-2.2352397673394572e-93
0.19700000000000015,0.5544994780317353,-6.594384129581904e-34,0.6245024294875894,0.0,-8.552847072295026e-49,0.0,0.0,0.0,0.0,-8.285542890809345e-46,-25.22183385089383,-8.288760939050272e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-7.347359807857378e-93,1.486167556105729e-94,-2.259629938501633e-93
0.19800000000000015,0.5544994780317353,-6.594384129581904e-34,0.6245024294875894,0.0,-8.552847072295026e-49,0.0,0.0,0.0,0.0,-8.149151855032733e-46,-25.22183385089383,-8.152409043198476e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-7.425640504017895e-93,1.5020062471014772e-94,-2.283704620066971e-93
0.19900000000000015,0.5544994780317353,-6.594384129581904e-34,0.6245024294875894,0.0,-8.552847072295026e-49,0.0,0.0,0.0,0.0,-8.015245023596063e-46,-25.22183385089383,-8.018541554910046e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-7.502898949043652e-93,1.517638320706018e-94,-2.307464915073525e-93
0.20000000000000015,0.5544994780317353,-6.594384129581904e-34,0.6245024294875894,0.0,-8.552847072295026e-49,0.0,0.0,0.0,0.0,-7.883777126001832e-46,-25.22183385089383,-7.887113199991592e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-7.579139209592986e-93,1.5330645962143433e-94,-2.330912074199509e-93
0.20100000000000015,0.5544994780317353,-6.594384129581904e-34,0.6245024294875894,0.0,-8.552847072295026e-49,0.0,0.0,0.0,0.0,-7.754703716929346e-46,-25.22183385089383,-7.758079529493835e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-7.654365803938542e-93,1.5482859842515934e-94,-2.354047487014046e-93
0.20200000000000015,0.5544994780317353,-6.594384129581904e-34,0.6245024294875894,0.0,-8.552847072295026e-49,0.0,0.0,0.0,0.0,-7.627981161191985e-46,-25.22183385089383,-7.631396904667654e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-7.728583674748542e-93,1.5633034812721058e-94,-2.376872673606216e-93
0.20300000000000015,0.5544994780317353,-6.594384129581904e-34,0.6245024294875894,0.0,-8.552847072295026e-49,0.0,0.0,0.0,0.0,-7.50356661896878e-46,-25.22183385089383,-7.507022482194451e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-7.801798163049943e-93,1.5781181642972717e-94,-2.3993892765776055e-93
0.20400000000000015,0.5544994780317353,-6.594384129581905e-34,0.6245024294875894,0.0,-9.408131779524529e-49,0.0,0.0,0.0,0.0,-7.1917160618142e-46,-25.22183385089383,-7.195212230194758e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-7.874014983327297e-93,1.592731185882841e-94,-2.4215990533841235e-93
0.20500000000000015,0.5544994780317353,-6.594384129581905e-34,0.6245024294875894,0.0,-9.408131779524529e-49,0.0,0.0,0.0,0.0,-7.075166821911578e-46,-25.22183385089383,-7.078703472366152e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-7.943231521508389e-93,1.6067375955479836e-94,-2.4428861136476024e-93
0.20600000000000016,0.5544994780317353,-6.594384129581905e-34,0.6245024294875894,0.0,-9.408131779524529e-49,0.0,0.0,0.0,0.0,-6.960740208727295e-46,-25.22183385089383,-6.964317514958125e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.011482139039668e-93,1.620548753699882e-94,-2.463876111452028e-93
0.20700000000000016,0.5544994780317353,-6.594384129581905e-34,0.6245024294875894,0.0,-9.408131779524529e-49,0.0,0.0,0.0,0.0,-6.8483975424390314e-46,-25.22183385089383,-6.852015674990053e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.078773805238347e-93,1.6341660667403339e-94,-2.484571190168409e-93
0.20800000000000016,0.5544994780317353,-6.594384129581905e-34,0.6245024294875894,0.0,-9.408131779524529e-49,0.0,0.0,0.0,0.0,-6.738100848255746e-46,-25.22183385089383,-6.7417599745700944e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.145113746222528e-93,1.6475909930275396e-94,-2.5049735721450816e-93
0.20900000000000016,0.5544994780317353,-6.594384129581905e-34,0.6245024294875894,0.0,-9.408131779524529e-49,0.0,0.0,0.0,0.0,-6.629812843565295e-46,-25.22183385089383,-6.633513128041765e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.210509426369166e-93,1.6608250391282645e-94,-2.5250855530052237e-93
0.21000000000000016,0.5544994780317353,-6.594384129581905e-34,0.6245024294875894,0.0,-9.408131779524529e-49,0.0,0.0,0.0,0.0,-6.523496925316301e-46,-25.22183385089383,-6.527238529364785e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.274968530610614e-93,1.6738697562394515e-94,-2.54490949620228e-93
0.21100000000000016,0.5544994780317353,-6.594384129581905e-34,0.6245024294875894,0.0,-9.408131779524529e-49,0.0,0.0,0.0,0.0,-6.419117157630118e-46,-25.22183385089383,-6.422900239726023e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.338498947536475e-93,1.686726736772552e-94,-2.564447827823047e-93
0.21200000000000016,0.5544994780317353,-6.594384129581906e-34,0.6245024294875894,0.0,-1.0263416486754031e-48,0.0,0.0,0.0,0.0,-6.12693629014771e-46,-25.22183385089383,-6.1307610058853924e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.401108753268619e-93,1.6993976110940793e-94,-2.583703031628541e-93
0.21300000000000016,0.5544994780317353,-6.594384129581906e-34,0.6245024294875894,0.0,-1.0263416486754031e-48,0.0,0.0,0.0,0.0,-6.0296983095774704e-46,-25.22183385089383,-6.033564806608339e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.460733121615206e-93,1.7114648432091907e-94,-2.6020400843342592e-93
0.21400000000000016,0.5544994780317353,-6.594384129581906e-34,0.6245024294875894,0.0,-1.0263416486754031e-48,0.0,0.0,0.0,0.0,-5.934231058601983e-46,-25.22183385089383,-5.938139481893482e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.519476825865985e-93,1.7233540375310316e-94,-2.620106294699243e-93
0.21500000000000016,0.5544994780317353,-6.594384129581906e-34,0.6245024294875894,0.0,-1.0263416486754031e-48,0.0,0.0,0.0,0.0,-5.8405022715178226e-46,-25.22183385089383,-5.8444527634023e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.577348513418148e-93,1.735066940112527e-94,-2.637904322176082e-93
0.21600000000000016,0.5544994780317353,-6.594384129581906e-34,0.6245024294875894,0.0,-1.0263416486754031e-48,0.0,0.0,0.0,0.0,-5.748480270726739e-46,-25.22183385089383,-5.752472970949418e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.634356941168233e-93,1.7466053191877984e-94,-2.6554368598930836e-93
0.21700000000000016,0.5544994780317353,-6.594384129581906e-34,0.6245024294875894,0.0,-1.0263416486754031e-48,0.0,0.0,0.0,0.0,-5.658133956014857e-46,-25.22183385089383,-5.662169001780939e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.690510963870703e-93,1.7579709628186927e-94,-2.6727066310740274e-93
0.21800000000000017,0.5544994780317353,-6.594384129581906e-34,0.6245024294875894,0.0,-1.0263416486754031e-48,0.0,0.0,0.0,0.0,-5.569432794027362e-46,-25.22183385089383,-5.5735103200482725e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.745819523057071e-93,1.769165676654588e-94,-2.689716385630321e-93
0.21900000000000017,0.5544994780317353,-6.594384129581906e-34,0.6245024294875894,0.0,-1.0263416486754031e-48,0.0,0.0,0.0,0.0,-5.4823468079350485e-46,-25.22183385089383,-5.486466946473836e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.800291636492854e-93,1.780191281800877e-94,-2.706468896918556e-93
0.22000000000000017,0.5544994780317353,-6.5943841295819065e-34,0.6245024294875894,0.0,-1.1118701193983534e-48,0.0,0.0,0.0,0.0,-5.2071445977983596e-46,-25.22183385089383,-5.21130747871427e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.853936388150333e-93,1.7910496127916934e-94,-2.722966958656696e-93
0.22100000000000017,0.5544994780317353,-6.5943841295819065e-34,0.6245024294875894,0.0,-1.1118701193983534e-48,0.0,0.0,0.0,0.0,-5.1265758940955515e-46,-25.22183385089383,-5.130781639773439e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.90463615946803e-93,1.8013124523561926e-94,-2.7385593116350227e-93
0.22200000000000017,0.5544994780317353,-6.5943841295819065e-34,0.6245024294875894,0.0,-1.1118701193983534e-48,0.0,0.0,0.0,0.0,-5.0474741785737685e-46,-25.22183385089383,-5.0517229091745395e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-8.95455360983803e-93,1.81141711687256e-94,-2.7539110670796162e-93
0.22300000000000017,0.5544994780317353,-6.5943841295819065e-34,0.6245024294875894,0.0,-1.1118701193983534e-48,0.0,0.0,0.0,0.0,-4.969812721797645e-46,-25.22183385089383,-4.974104555298743e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-9.003697914252055e-93,1.8213654594805988e-94,-2.76902504670052e-93
0.22400000000000017,0.5544994780317353,-6.5943841295819065e-34,0.6245024294875894,0.0,-1.1118701193983534e-48,0.0,0.0,0.0,0.0,-4.8935652815145135e-46,-25.22183385089383,-4.897900333749665e-46,18.530178131241968,0.7411607943030994,1.6503037974835788,1.1830630981331404e-17,-9.052078263809202e-93,1.8311593366194765e-94,-2.7839040771614196e-93
